2021-08-14 16:32:38,163 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6635468a: startup date [Sat Aug 14 16:32:38 CST 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2021-08-14 16:32:39,189 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\dev\activeMQ\apache-activemq-5.16.2\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2021-08-14 16:32:39,402 | INFO  | PListStore:[D:\dev\activeMQ\apache-activemq-5.16.2\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2021-08-14 16:32:39,539 | INFO  | Apache ActiveMQ 5.16.2 (localhost, ID:DESKTOP-KOT43GH-2751-1628929959412-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2021-08-14 16:32:39,559 | INFO  | Listening for connections at: tcp://DESKTOP-KOT43GH:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2021-08-14 16:32:39,562 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2021-08-14 16:32:39,568 | INFO  | Listening for connections at: amqp://DESKTOP-KOT43GH:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2021-08-14 16:32:39,570 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2021-08-14 16:32:39,575 | INFO  | Listening for connections at: stomp://DESKTOP-KOT43GH:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2021-08-14 16:32:39,577 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2021-08-14 16:32:39,583 | INFO  | Listening for connections at: mqtt://DESKTOP-KOT43GH:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2021-08-14 16:32:39,585 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2021-08-14 16:32:39,591 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2021-08-14 16:32:39,680 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2021-08-14 16:32:39,884 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@49b7cec9{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2021-08-14 16:32:39,973 | INFO  | Listening for connections at ws://DESKTOP-KOT43GH:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2021-08-14 16:32:39,974 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2021-08-14 16:32:39,976 | INFO  | Apache ActiveMQ 5.16.2 (localhost, ID:DESKTOP-KOT43GH-2751-1628929959412-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2021-08-14 16:32:39,978 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2021-08-14 16:32:40,898 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2021-08-14 16:32:40,899 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2021-08-15 06:03:20,296 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7180b970: startup date [Sun Aug 15 06:03:20 CST 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2021-08-15 06:03:21,149 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\dev\activeMQ\apache-activemq-5.16.2\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2021-08-15 06:03:21,218 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2021-08-15 06:03:21,222 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovered pageFile free list of size: 11 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2021-08-15 06:03:21,252 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2021-08-15 06:03:21,285 | INFO  | PListStore:[D:\dev\activeMQ\apache-activemq-5.16.2\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2021-08-15 06:03:21,429 | INFO  | Apache ActiveMQ 5.16.2 (localhost, ID:DESKTOP-KOT43GH-9466-1628978601295-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2021-08-15 06:03:21,501 | INFO  | Listening for connections at: tcp://DESKTOP-KOT43GH:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2021-08-15 06:03:21,503 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2021-08-15 06:03:21,508 | INFO  | Listening for connections at: amqp://DESKTOP-KOT43GH:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2021-08-15 06:03:21,510 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2021-08-15 06:03:21,514 | INFO  | Listening for connections at: stomp://DESKTOP-KOT43GH:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2021-08-15 06:03:21,516 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2021-08-15 06:03:21,520 | INFO  | Listening for connections at: mqtt://DESKTOP-KOT43GH:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2021-08-15 06:03:21,522 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2021-08-15 06:03:21,527 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2021-08-15 06:03:21,619 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2021-08-15 06:03:21,770 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@2709b16{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2021-08-15 06:03:21,830 | INFO  | Listening for connections at ws://DESKTOP-KOT43GH:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2021-08-15 06:03:21,831 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2021-08-15 06:03:21,832 | INFO  | Apache ActiveMQ 5.16.2 (localhost, ID:DESKTOP-KOT43GH-9466-1628978601295-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2021-08-15 06:03:21,833 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2021-08-15 06:03:22,552 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2021-08-15 06:03:22,552 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2021-08-23 18:50:07,049 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@22c06340: startup date [Mon Aug 23 18:50:07 CST 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2021-08-23 18:50:08,009 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\dev\activeMQ\apache-activemq-5.16.2\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2021-08-23 18:50:08,078 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2021-08-23 18:50:08,082 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovered pageFile free list of size: 11 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2021-08-23 18:50:08,114 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2021-08-23 18:50:08,151 | INFO  | PListStore:[D:\dev\activeMQ\apache-activemq-5.16.2\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2021-08-23 18:50:08,297 | INFO  | Apache ActiveMQ 5.16.2 (localhost, ID:DESKTOP-KOT43GH-9930-1629715808162-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2021-08-23 18:50:08,373 | INFO  | Listening for connections at: tcp://DESKTOP-KOT43GH:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2021-08-23 18:50:08,377 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2021-08-23 18:50:08,382 | INFO  | Listening for connections at: amqp://DESKTOP-KOT43GH:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2021-08-23 18:50:08,384 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2021-08-23 18:50:08,389 | INFO  | Listening for connections at: stomp://DESKTOP-KOT43GH:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2021-08-23 18:50:08,391 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2021-08-23 18:50:08,397 | INFO  | Listening for connections at: mqtt://DESKTOP-KOT43GH:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2021-08-23 18:50:08,399 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2021-08-23 18:50:08,405 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2021-08-23 18:50:08,499 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2021-08-23 18:50:08,650 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@cf01241{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2021-08-23 18:50:08,730 | INFO  | Listening for connections at ws://DESKTOP-KOT43GH:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2021-08-23 18:50:08,731 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2021-08-23 18:50:08,732 | INFO  | Apache ActiveMQ 5.16.2 (localhost, ID:DESKTOP-KOT43GH-9930-1629715808162-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2021-08-23 18:50:08,733 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2021-08-23 18:50:09,555 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2021-08-23 18:50:09,556 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2021-09-25 14:21:17,389 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6104553: startup date [Sat Sep 25 14:21:17 CST 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2021-09-25 14:21:18,222 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\dev\activeMQ\apache-activemq-5.16.2\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2021-09-25 14:21:18,284 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2021-09-25 14:21:18,289 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovered pageFile free list of size: 11 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2021-09-25 14:21:18,319 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2021-09-25 14:21:18,349 | INFO  | PListStore:[D:\dev\activeMQ\apache-activemq-5.16.2\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2021-09-25 14:21:18,500 | INFO  | Apache ActiveMQ 5.16.2 (localhost, ID:DESKTOP-KOT43GH-4244-1632550878359-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2021-09-25 14:21:18,565 | INFO  | Listening for connections at: tcp://DESKTOP-KOT43GH:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2021-09-25 14:21:18,567 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2021-09-25 14:21:18,573 | INFO  | Listening for connections at: amqp://DESKTOP-KOT43GH:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2021-09-25 14:21:18,574 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2021-09-25 14:21:18,578 | INFO  | Listening for connections at: stomp://DESKTOP-KOT43GH:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2021-09-25 14:21:18,580 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2021-09-25 14:21:18,585 | INFO  | Listening for connections at: mqtt://DESKTOP-KOT43GH:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2021-09-25 14:21:18,586 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2021-09-25 14:21:18,593 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2021-09-25 14:21:18,676 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2021-09-25 14:21:18,803 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@2357160f{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2021-09-25 14:21:18,862 | INFO  | Listening for connections at ws://DESKTOP-KOT43GH:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2021-09-25 14:21:18,863 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2021-09-25 14:21:18,864 | INFO  | Apache ActiveMQ 5.16.2 (localhost, ID:DESKTOP-KOT43GH-4244-1632550878359-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2021-09-25 14:21:18,865 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2021-09-25 14:21:19,555 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2021-09-25 14:21:19,555 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2021-09-25 16:23:11,870 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6635468a: startup date [Sat Sep 25 16:23:11 CST 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2021-09-25 16:23:12,642 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\dev\activeMQ\apache-activemq-5.16.2\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2021-09-25 16:23:12,718 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2021-09-25 16:23:12,721 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovered pageFile free list of size: 11 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2021-09-25 16:23:12,722 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2021-09-25 16:23:12,748 | INFO  | PListStore:[D:\dev\activeMQ\apache-activemq-5.16.2\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2021-09-25 16:23:12,889 | INFO  | Apache ActiveMQ 5.16.2 (localhost, ID:DESKTOP-KOT43GH-2314-1632558192759-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2021-09-25 16:23:12,957 | INFO  | Listening for connections at: tcp://DESKTOP-KOT43GH:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2021-09-25 16:23:12,959 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2021-09-25 16:23:12,964 | INFO  | Listening for connections at: amqp://DESKTOP-KOT43GH:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2021-09-25 16:23:12,966 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2021-09-25 16:23:12,970 | INFO  | Listening for connections at: stomp://DESKTOP-KOT43GH:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2021-09-25 16:23:12,971 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
